Temperature,Humidity,Humex,CO2,Bright,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,Score,hour
19.3,29.0,17.3,478.0,1.0,0,0,0,0,0,0,1,2.0,3
19.3,29.0,17.3,480.0,1.0,0,0,0,0,0,0,1,1.0,3
19.2,28.0,17.1,468.0,1.0,0,0,0,0,0,0,1,2.0,4
19.2,28.0,17.1,471.0,1.0,0,0,0,0,0,0,1,2.0,4
19.2,28.0,17.1,482.0,1.0,0,0,0,0,0,0,1,1.0,5
19.2,28.0,17.1,469.0,1.0,0,0,0,0,0,0,1,2.0,5
19.2,28.0,17.1,468.0,1.0,0,0,0,0,0,0,1,2.0,6
19.2,27.0,17.0,480.0,1.0,0,0,0,0,0,0,1,2.0,6
19.1,28.0,17.0,489.0,1.0,0,0,0,0,0,0,1,2.0,7
19.0,28.0,16.8,472.0,1.0,0,0,0,0,0,0,1,2.0,7
19.0,28.0,16.8,487.0,1.0,0,0,0,0,0,0,1,2.0,8
19.0,28.0,16.8,485.0,2.0,0,0,0,0,0,0,1,1.0,8
19.0,29.0,17.0,490.0,2.0,0,0,0,0,0,0,1,2.0,9
19.0,29.0,17.0,486.0,5.0,0,0,0,0,0,0,1,2.0,9
18.9,29.0,16.8,497.0,4.0,0,0,0,0,0,0,1,2.0,10
18.9,29.0,16.8,495.0,6.0,0,0,0,0,0,0,1,2.0,10
18.8,30.0,16.8,490.0,8.0,0,0,0,0,0,0,1,3.0,11
18.9,30.0,17.0,485.0,10.0,0,0,0,0,0,0,1,1.0,11
18.9,30.0,17.0,486.0,13.0,0,0,0,0,0,0,1,2.0,12
18.9,30.0,17.0,494.0,54.0,0,0,0,0,0,0,1,2.0,12
19.0,30.0,17.1,494.0,23.0,0,0,0,0,0,0,1,1.0,13
19.0,30.0,17.1,491.0,32.0,0,0,0,0,0,0,1,2.0,13
19.0,30.0,17.1,480.0,12.0,0,0,0,0,0,0,1,1.0,14
19.1,30.0,17.2,482.0,34.0,0,0,0,0,0,0,1,2.0,14
19.1,31.0,17.3,490.0,17.0,0,0,0,0,0,0,1,2.0,15
19.0,31.0,17.2,479.0,16.0,0,0,0,0,0,0,1,2.0,15
19.0,31.0,17.2,484.0,10.0,0,0,0,0,0,0,1,3.0,16
19.0,31.0,17.2,486.0,3.0,0,0,0,0,0,0,1,2.0,16
18.9,31.0,17.1,493.0,1.0,0,0,0,0,0,0,1,2.0,17
18.8,31.0,17.0,491.0,1.0,0,0,0,0,0,0,1,2.0,17
18.7,31.0,16.8,499.0,1.0,0,0,0,0,0,0,1,1.0,18
18.7,31.0,16.8,512.0,1.0,0,0,0,0,0,0,1,2.0,18
18.6,31.0,16.7,495.0,1.0,0,0,0,0,0,0,1,1.0,19
18.6,31.0,16.7,495.0,1.0,0,0,0,0,0,0,1,2.0,19
18.6,31.0,16.7,492.0,1.0,0,0,0,0,0,0,1,2.0,20
18.5,31.0,16.6,498.0,1.0,0,0,0,0,0,0,1,2.0,20
18.5,30.0,16.5,502.0,1.0,0,0,0,0,0,0,1,2.0,21
18.5,30.0,16.5,500.0,1.0,0,0,0,0,0,0,1,1.0,21
18.4,30.0,16.3,511.0,1.0,0,0,0,0,0,0,1,2.0,22
18.4,30.0,16.3,508.0,1.0,0,0,0,0,0,0,1,2.0,22
18.4,30.0,16.3,509.0,1.0,0,0,0,0,0,0,1,2.0,23
18.3,30.0,16.2,502.0,1.0,0,0,0,0,0,0,1,2.0,23
18.3,30.0,16.2,521.0,1.0,1,0,0,0,0,0,0,3.0,0
18.2,29.0,16.0,530.0,1.0,1,0,0,0,0,0,0,2.0,0
18.2,29.0,16.0,528.0,1.0,1,0,0,0,0,0,0,2.0,1
18.1,29.0,15.9,538.0,1.0,1,0,0,0,0,0,0,1.0,1
18.1,29.0,15.9,521.0,1.0,1,0,0,0,0,0,0,3.0,2
18.1,29.0,15.9,528.0,1.0,1,0,0,0,0,0,0,2.0,2
18.1,29.0,15.9,542.0,1.0,1,0,0,0,0,0,0,1.0,3
18.0,29.0,15.7,527.0,1.0,1,0,0,0,0,0,0,1.0,3
18.1,29.0,15.9,520.0,1.0,1,0,0,0,0,0,0,2.0,4
18.0,29.0,15.7,515.0,1.0,1,0,0,0,0,0,0,2.0,4
18.0,29.0,15.7,500.0,1.0,1,0,0,0,0,0,0,2.0,5
18.1,29.0,15.9,505.0,1.0,1,0,0,0,0,0,0,2.0,5
18.0,29.0,15.7,515.0,1.0,1,0,0,0,0,0,0,2.0,6
18.0,29.0,15.7,505.0,1.0,1,0,0,0,0,0,0,2.0,6
18.0,29.0,15.7,507.0,1.0,1,0,0,0,0,0,0,2.0,7
18.0,30.0,15.9,510.0,7.0,1,0,0,0,0,0,0,2.0,7
19.2,29.0,17.2,517.0,7.0,1,0,0,0,0,0,0,2.0,8
20.2,28.0,18.3,560.0,10.0,1,0,0,0,0,0,0,2.0,8
20.8,28.0,19.0,623.0,16.0,1,0,0,0,0,0,0,2.0,9
21.3,28.0,19.7,644.0,21.0,1,0,0,0,0,0,0,2.0,9
21.5,27.0,19.8,641.0,21.0,1,0,0,0,0,0,0,3.0,10
22.5,26.0,20.9,638.0,57.0,1,0,0,0,0,0,0,4.0,10
23.9,24.0,22.3,643.0,57.0,1,0,0,0,0,0,0,3.0,11
25.0,24.0,23.7,652.0,57.0,1,0,0,0,0,0,0,2.0,11
25.4,23.0,24.0,657.0,42.0,1,0,0,0,0,0,0,2.0,12
25.4,23.0,24.0,635.0,41.0,1,0,0,0,0,0,0,1.0,12
25.2,23.0,23.7,668.0,53.0,1,0,0,0,0,0,0,3.0,13
25.3,23.0,23.9,666.0,67.0,1,0,0,0,0,0,0,2.0,13
24.2,24.0,22.7,665.0,66.0,1,0,0,0,0,0,0,2.0,14
23.4,26.0,22.0,721.0,32.0,1,0,0,0,0,0,0,3.0,14
23.1,26.0,21.6,712.0,68.0,1,0,0,0,0,0,0,3.0,15
22.7,27.0,21.3,727.0,52.0,1,0,0,0,0,0,0,4.0,15
22.5,28.0,21.2,741.0,30.0,1,0,0,0,0,0,0,3.0,16
23.1,27.0,21.8,703.0,20.0,1,0,0,0,0,0,0,3.0,16
23.4,27.0,22.1,671.0,16.0,1,0,0,0,0,0,0,3.0,17
23.5,27.0,22.3,676.0,15.0,1,0,0,0,0,0,0,3.0,17
23.1,27.0,21.8,636.0,1.0,1,0,0,0,0,0,0,3.0,18
22.2,27.0,20.6,603.0,1.0,1,0,0,0,0,0,0,3.0,18
22.2,27.0,20.6,583.0,72.0,1,0,0,0,0,0,0,3.0,19
22.6,27.0,21.1,554.0,1.0,1,0,0,0,0,0,0,3.0,19
22.9,27.0,21.5,524.0,1.0,1,0,0,0,0,0,0,3.0,20
22.9,26.0,21.4,508.0,1.0,1,0,0,0,0,0,0,3.0,20
23.0,26.0,21.5,510.0,1.0,1,0,0,0,0,0,0,3.0,21
23.1,26.0,21.6,498.0,1.0,1,0,0,0,0,0,0,3.0,21
23.1,26.0,21.6,497.0,1.0,1,0,0,0,0,0,0,3.0,22
22.7,26.0,21.1,490.0,1.0,1,0,0,0,0,0,0,4.0,22
22.6,27.0,21.1,496.0,1.0,1,0,0,0,0,0,0,2.0,23
22.7,26.0,21.1,488.0,1.0,1,0,0,0,0,0,0,2.0,23
22.8,26.0,21.2,473.0,1.0,0,1,0,0,0,0,0,3.0,0
22.8,26.0,21.2,468.0,1.0,0,1,0,0,0,0,0,2.0,0
23.0,26.0,21.5,475.0,1.0,0,1,0,0,0,0,0,3.0,1
23.1,26.0,21.6,476.0,1.0,0,1,0,0,0,0,0,3.0,1
23.0,26.0,21.5,488.0,1.0,0,1,0,0,0,0,0,3.0,2
23.1,25.0,21.5,476.0,1.0,0,1,0,0,0,0,0,4.0,2
23.2,25.0,21.6,493.0,1.0,0,1,0,0,0,0,0,3.0,3
23.2,25.0,21.6,481.0,1.0,0,1,0,0,0,0,0,3.0,3
23.2,25.0,21.6,478.0,1.0,0,1,0,0,0,0,0,3.0,4
23.2,25.0,21.6,482.0,1.0,0,1,0,0,0,0,0,2.0,4
23.3,25.0,21.7,476.0,1.0,0,1,0,0,0,0,0,3.0,5
23.3,25.0,21.7,484.0,1.0,0,1,0,0,0,0,0,3.0,5
23.3,25.0,21.7,496.0,1.0,0,1,0,0,0,0,0,3.0,6
23.3,25.0,21.7,500.0,1.0,0,1,0,0,0,0,0,3.0,6
23.2,25.0,21.6,494.0,1.0,0,1,0,0,0,0,0,4.0,7
23.4,25.0,21.8,512.0,76.0,0,1,0,0,0,0,0,3.0,7
23.4,26.0,22.0,580.0,87.0,0,1,0,0,0,0,0,3.0,8
23.6,27.0,22.4,679.0,92.0,0,1,0,0,0,0,0,3.0,8
23.7,27.0,22.5,767.0,94.0,0,1,0,0,0,0,0,2.0,9
23.5,28.0,22.4,839.0,102.0,0,1,0,0,0,0,0,3.0,9
23.2,29.0,22.2,955.0,107.0,0,1,0,0,0,0,0,3.0,10
22.7,29.0,21.6,931.0,108.0,0,1,0,0,0,0,0,3.0,10
23.1,30.0,22.2,1019.0,115.0,0,1,0,0,0,0,0,2.0,11
24.6,28.0,23.8,1030.0,155.0,0,1,0,0,0,0,0,2.0,11
24.7,28.0,24.0,1028.0,176.0,0,1,0,0,0,0,0,3.0,12
24.8,28.0,24.1,995.0,150.0,0,1,0,0,0,0,0,2.0,12
24.7,28.0,24.0,977.0,134.0,0,1,0,0,0,0,0,2.0,13
24.8,28.0,24.1,980.0,126.0,0,1,0,0,0,0,0,2.0,13
24.8,29.0,24.3,1044.0,120.0,0,1,0,0,0,0,0,2.0,14
25.0,29.0,24.5,1091.0,113.0,0,1,0,0,0,0,0,2.0,14
25.0,29.0,24.5,1101.0,113.0,0,1,0,0,0,0,0,3.0,15
25.1,29.0,24.7,1155.0,113.0,0,1,0,0,0,0,0,3.0,15
25.2,29.0,24.8,1190.0,102.0,0,1,0,0,0,0,0,2.0,16
25.2,30.0,25.0,1177.0,94.0,0,1,0,0,0,0,0,2.0,16
25.0,30.0,24.7,1166.0,89.0,0,1,0,0,0,0,0,2.0,17
24.7,30.0,24.3,1101.0,88.0,0,1,0,0,0,0,0,2.0,17
24.4,30.0,23.9,1044.0,88.0,0,1,0,0,0,0,0,2.0,18
24.2,29.0,23.5,909.0,85.0,0,1,0,0,0,0,0,3.0,18
23.8,29.0,23.0,795.0,1.0,0,1,0,0,0,0,0,3.0,19
23.1,30.0,22.2,724.0,1.0,0,1,0,0,0,0,0,4.0,19
22.9,30.0,22.0,653.0,1.0,0,1,0,0,0,0,0,3.0,20
23.1,29.0,22.1,593.0,1.0,0,1,0,0,0,0,0,3.0,20
23.5,29.0,22.6,577.0,1.0,0,1,0,0,0,0,0,3.0,21
23.6,28.0,22.6,568.0,1.0,0,1,0,0,0,0,0,3.0,21
23.7,28.0,22.7,544.0,1.0,0,1,0,0,0,0,0,3.0,22
23.9,28.0,22.9,519.0,1.0,0,1,0,0,0,0,0,3.0,22
23.9,27.0,22.8,515.0,1.0,0,1,0,0,0,0,0,3.0,23
23.9,27.0,22.8,507.0,1.0,0,1,0,0,0,0,0,3.0,23
23.8,27.0,22.7,494.0,1.0,0,0,1,0,0,0,0,2.0,0
23.7,27.0,22.5,487.0,1.0,0,0,1,0,0,0,0,3.0,0
23.6,27.0,22.4,492.0,1.0,0,0,1,0,0,0,0,4.0,1
23.6,27.0,22.4,500.0,1.0,0,0,1,0,0,0,0,4.0,1
23.5,27.0,22.3,493.0,1.0,0,0,1,0,0,0,0,3.0,2
23.6,26.0,22.2,518.0,1.0,0,0,1,0,0,0,0,3.0,2
23.6,26.0,22.2,500.0,1.0,0,0,1,0,0,0,0,4.0,3
23.6,26.0,22.2,501.0,1.0,0,0,1,0,0,0,0,4.0,3
23.7,26.0,22.4,506.0,1.0,0,0,1,0,0,0,0,3.0,4
23.7,26.0,22.4,499.0,1.0,0,0,1,0,0,0,0,4.0,4
23.7,26.0,22.4,503.0,1.0,0,0,1,0,0,0,0,3.0,5
23.7,25.0,22.2,510.0,1.0,0,0,1,0,0,0,0,3.0,5
23.7,25.0,22.2,503.0,1.0,0,0,1,0,0,0,0,2.0,6
23.7,25.0,22.2,491.0,1.0,0,0,1,0,0,0,0,3.0,6
23.7,25.0,22.2,496.0,1.0,0,0,1,0,0,0,0,3.0,7
23.8,26.0,22.5,528.0,70.0,0,0,1,0,0,0,0,3.0,7
23.9,26.0,22.6,589.0,75.0,0,0,1,0,0,0,0,3.0,8
24.0,27.0,22.9,729.0,88.0,0,0,1,0,0,0,0,2.0,8
24.0,27.0,22.9,800.0,92.0,0,0,1,0,0,0,0,2.0,9
23.8,28.0,22.8,887.0,99.0,0,0,1,0,0,0,0,3.0,9
23.5,29.0,22.6,916.0,105.0,0,0,1,0,0,0,0,3.0,10
23.4,29.0,22.5,935.0,117.0,0,0,1,0,0,0,0,3.0,10
23.4,29.0,22.5,983.0,107.0,0,0,1,0,0,0,0,3.0,11
23.5,30.0,22.8,1032.0,128.0,0,0,1,0,0,0,0,2.0,11
23.6,30.0,22.9,1020.0,132.0,0,0,1,0,0,0,0,2.0,12
23.5,29.0,22.6,909.0,149.0,0,0,1,0,0,0,0,3.0,12
23.4,29.0,22.5,835.0,143.0,0,0,1,0,0,0,0,4.0,13
24.0,29.0,23.2,839.0,129.0,0,0,1,0,0,0,0,2.0,13
24.5,29.0,23.9,947.0,120.0,0,0,1,0,0,0,0,2.0,14
24.8,30.0,24.5,1009.0,108.0,0,0,1,0,0,0,0,1.0,14
25.0,30.0,24.7,1047.0,99.0,0,0,1,0,0,0,0,2.0,15
25.0,30.0,24.7,1089.0,105.0,0,0,1,0,0,0,0,2.0,15
24.8,30.0,24.5,1090.0,102.0,0,0,1,0,0,0,0,2.0,16
24.7,30.0,24.3,1027.0,91.0,0,0,1,0,0,0,0,2.0,16
24.4,30.0,23.9,960.0,88.0,0,0,1,0,0,0,0,1.0,17
24.3,30.0,23.8,948.0,87.0,0,0,1,0,0,0,0,2.0,17
24.2,30.0,23.7,879.0,88.0,0,0,1,0,0,0,0,2.0,18
24.3,30.0,23.8,799.0,85.0,0,0,1,0,0,0,0,2.0,18
24.1,30.0,23.5,734.0,1.0,0,0,1,0,0,0,0,2.0,19
24.0,30.0,23.4,692.0,1.0,0,0,1,0,0,0,0,2.0,19
24.0,30.0,23.4,625.0,1.0,0,0,1,0,0,0,0,2.0,20
24.1,29.0,23.4,601.0,1.0,0,0,1,0,0,0,0,2.0,20
24.1,29.0,23.4,569.0,1.0,0,0,1,0,0,0,0,2.0,21
24.2,29.0,23.5,565.0,1.0,0,0,1,0,0,0,0,2.0,21
24.2,29.0,23.5,525.0,1.0,0,0,1,0,0,0,0,2.0,22
24.3,29.0,23.6,532.0,1.0,0,0,1,0,0,0,0,2.0,22
24.3,29.0,23.6,515.0,1.0,0,0,1,0,0,0,0,2.0,23
24.2,28.0,23.3,513.0,1.0,0,0,1,0,0,0,0,2.0,23
24.1,28.0,23.2,498.0,1.0,0,0,0,1,0,0,0,1.0,0
24.1,29.0,23.4,494.0,1.0,0,0,0,1,0,0,0,1.0,0
24.1,28.0,23.2,488.0,1.0,0,0,0,1,0,0,0,1.0,1
24.1,29.0,23.4,497.0,1.0,0,0,0,1,0,0,0,2.0,1
24.0,29.0,23.2,484.0,1.0,0,0,0,1,0,0,0,2.0,2
24.0,29.0,23.2,494.0,1.0,0,0,0,1,0,0,0,2.0,2
24.0,29.0,23.2,490.0,1.0,0,0,0,1,0,0,0,2.0,3
24.0,29.0,23.2,503.0,1.0,0,0,0,1,0,0,0,2.0,3
24.1,28.0,23.2,502.0,1.0,0,0,0,1,0,0,0,2.0,4
24.1,28.0,23.2,479.0,1.0,0,0,0,1,0,0,0,2.0,4
24.1,28.0,23.2,490.0,1.0,0,0,0,1,0,0,0,2.0,5
24.0,28.0,23.1,490.0,1.0,0,0,0,1,0,0,0,2.0,5
24.0,29.0,23.2,496.0,1.0,0,0,0,1,0,0,0,2.0,6
23.9,29.0,23.1,504.0,1.0,0,0,0,1,0,0,0,3.0,6
23.9,29.0,23.1,516.0,1.0,0,0,0,1,0,0,0,3.0,7
23.1,30.0,22.2,542.0,2.0,0,0,0,1,0,0,0,4.0,7
23.2,30.0,22.4,577.0,84.0,0,0,0,1,0,0,0,3.0,8
23.7,30.0,23.0,682.0,86.0,0,0,0,1,0,0,0,3.0,8
24.0,31.0,23.6,754.0,91.0,0,0,0,1,0,0,0,2.0,9
24.0,31.0,23.6,792.0,98.0,0,0,0,1,0,0,0,3.0,9
23.9,32.0,23.6,857.0,99.0,0,0,0,1,0,0,0,3.0,10
23.8,32.0,23.5,895.0,103.0,0,0,0,1,0,0,0,3.0,10
23.8,32.0,23.5,903.0,115.0,0,0,0,1,0,0,0,3.0,11
24.4,32.0,24.3,865.0,130.0,0,0,0,1,0,0,0,3.0,11
25.1,31.0,25.0,919.0,116.0,0,0,0,1,0,0,0,3.0,12
25.3,31.0,25.3,848.0,112.0,0,0,0,1,0,0,0,3.0,12
25.3,30.0,25.1,804.0,111.0,0,0,0,1,0,0,0,3.0,13
24.4,31.0,24.1,764.0,106.0,0,0,0,1,0,0,0,3.0,13
24.2,32.0,24.0,876.0,111.0,0,0,0,1,0,0,0,2.0,14
24.0,32.0,23.7,859.0,111.0,0,0,0,1,0,0,0,2.0,14
23.9,32.0,23.6,801.0,96.0,0,0,0,1,0,0,0,3.0,15
23.7,32.0,23.3,849.0,97.0,0,0,0,1,0,0,0,3.0,15
23.8,32.0,23.5,884.0,93.0,0,0,0,1,0,0,0,3.0,16
23.8,32.0,23.5,758.0,89.0,0,0,0,1,0,0,0,3.0,16
24.4,31.0,24.1,752.0,88.0,0,0,0,1,0,0,0,3.0,17
24.8,31.0,24.6,772.0,88.0,0,0,0,1,0,0,0,2.0,17
24.1,31.0,23.7,798.0,88.0,0,0,0,1,0,0,0,2.0,18
23.5,32.0,23.1,777.0,2.0,0,0,0,1,0,0,0,3.0,18
23.3,32.0,22.8,703.0,1.0,0,0,0,1,0,0,0,3.0,19
23.4,32.0,22.9,670.0,1.0,0,0,0,1,0,0,0,2.0,19
23.7,32.0,23.3,646.0,1.0,0,0,0,1,0,0,0,3.0,20
23.9,31.0,23.4,598.0,1.0,0,0,0,1,0,0,0,3.0,20
24.1,31.0,23.7,593.0,1.0,0,0,0,1,0,0,0,2.0,21
24.1,31.0,23.7,579.0,1.0,0,0,0,1,0,0,0,2.0,21
24.1,31.0,23.7,545.0,1.0,0,0,0,1,0,0,0,2.0,22
24.2,30.0,23.7,546.0,1.0,0,0,0,1,0,0,0,2.0,22
24.1,30.0,23.5,547.0,1.0,0,0,0,1,0,0,0,2.0,23
24.1,31.0,23.7,522.0,1.0,0,0,0,1,0,0,0,2.0,23
23.9,31.0,23.4,535.0,1.0,0,0,0,0,1,0,0,3.0,0
23.8,31.0,23.3,535.0,1.0,0,0,0,0,1,0,0,3.0,0
23.8,31.0,23.3,511.0,1.0,0,0,0,0,1,0,0,3.0,1
23.8,31.0,23.3,522.0,1.0,0,0,0,0,1,0,0,3.0,1
23.8,31.0,23.3,518.0,1.0,0,0,0,0,1,0,0,3.0,2
23.9,31.0,23.4,521.0,1.0,0,0,0,0,1,0,0,3.0,2
23.9,31.0,23.4,528.0,1.0,0,0,0,0,1,0,0,3.0,3
23.9,31.0,23.4,518.0,1.0,0,0,0,0,1,0,0,3.0,3
23.9,31.0,23.4,507.0,1.0,0,0,0,0,1,0,0,3.0,4
23.9,31.0,23.4,515.0,1.0,0,0,0,0,1,0,0,3.0,4
24.0,31.0,23.6,513.0,1.0,0,0,0,0,1,0,0,2.0,5
23.9,31.0,23.4,500.0,1.0,0,0,0,0,1,0,0,3.0,5
24.0,31.0,23.6,508.0,1.0,0,0,0,0,1,0,0,2.0,6
23.9,31.0,23.4,516.0,1.0,0,0,0,0,1,0,0,3.0,6
23.9,31.0,23.4,510.0,1.0,0,0,0,0,1,0,0,4.0,7
24.0,32.0,23.7,592.0,71.0,0,0,0,0,1,0,0,2.0,7
24.3,32.0,24.1,607.0,83.0,0,0,0,0,1,0,0,3.0,8
24.2,32.0,24.0,669.0,94.0,0,0,0,0,1,0,0,2.0,8
24.6,33.0,24.7,704.0,111.0,0,0,0,0,1,0,0,3.0,9
24.9,33.0,25.1,752.0,116.0,0,0,0,0,1,0,0,3.0,9
25.0,33.0,25.2,774.0,132.0,0,0,0,0,1,0,0,3.0,10
24.3,34.0,24.5,740.0,116.0,0,0,0,0,1,0,0,3.0,10
23.9,34.0,23.9,770.0,135.0,0,0,0,0,1,0,0,3.0,11
24.1,34.0,24.2,786.0,121.0,0,0,0,0,1,0,0,3.0,11
24.7,34.0,25.0,769.0,127.0,0,0,0,0,1,0,0,3.0,12
25.1,34.0,25.6,785.0,131.0,0,0,0,0,1,0,0,4.0,12
25.3,33.0,25.7,765.0,154.0,0,0,0,0,1,0,0,3.0,13
25.3,33.0,25.7,765.0,107.0,0,0,0,0,1,0,0,2.0,13
25.2,34.0,25.7,786.0,121.0,0,0,0,0,1,0,0,3.0,14
25.0,35.0,25.6,776.0,118.0,0,0,0,0,1,0,0,3.0,14
24.7,35.0,25.2,761.0,122.0,0,0,0,0,1,0,0,3.0,15
24.6,35.0,25.1,744.0,119.0,0,0,0,0,1,0,0,2.0,15
24.6,35.0,25.1,801.0,97.0,0,0,0,0,1,0,0,4.0,16
24.7,35.0,25.2,762.0,84.0,0,0,0,0,1,0,0,3.0,16
24.7,35.0,25.2,706.0,81.0,0,0,0,0,1,0,0,2.0,17
24.7,35.0,25.2,672.0,2.0,0,0,0,0,1,0,0,3.0,17
24.6,35.0,25.1,654.0,2.0,0,0,0,0,1,0,0,3.0,18
24.7,34.0,25.0,614.0,1.0,0,0,0,0,1,0,0,3.0,18
24.8,34.0,25.2,565.0,1.0,0,0,0,0,1,0,0,4.0,19
24.9,33.0,25.1,542.0,1.0,0,0,0,0,1,0,0,3.0,19
24.9,33.0,25.1,522.0,1.0,0,0,0,0,1,0,0,3.0,20
24.9,32.0,24.9,523.0,1.0,0,0,0,0,1,0,0,3.0,20
24.9,32.0,24.9,497.0,1.0,0,0,0,0,1,0,0,2.0,21
24.9,32.0,24.9,489.0,1.0,0,0,0,0,1,0,0,2.0,21
24.9,32.0,24.9,481.0,1.0,0,0,0,0,1,0,0,2.0,22
25.0,31.0,24.9,480.0,1.0,0,0,0,0,1,0,0,4.0,22
24.9,31.0,24.8,483.0,1.0,0,0,0,0,1,0,0,3.0,23
25.0,31.0,24.9,489.0,1.0,0,0,0,0,1,0,0,4.0,23
25.0,31.0,24.9,478.0,1.0,0,0,0,0,0,1,0,3.0,0
25.0,31.0,24.9,485.0,1.0,0,0,0,0,0,1,0,4.0,0
25.0,30.0,24.7,486.0,1.0,0,0,0,0,0,1,0,3.0,1
24.9,30.0,24.6,466.0,1.0,0,0,0,0,0,1,0,3.0,1
25.0,30.0,24.7,472.0,1.0,0,0,0,0,0,1,0,3.0,2
25.0,30.0,24.7,475.0,1.0,0,0,0,0,0,1,0,4.0,2
25.0,30.0,24.7,479.0,1.0,0,0,0,0,0,1,0,3.0,3
25.0,30.0,24.7,463.0,1.0,0,0,0,0,0,1,0,3.0,3
25.0,30.0,24.7,472.0,1.0,0,0,0,0,0,1,0,3.0,4
25.0,30.0,24.7,480.0,1.0,0,0,0,0,0,1,0,2.0,4
25.0,30.0,24.7,483.0,1.0,0,0,0,0,0,1,0,4.0,5
25.0,30.0,24.7,486.0,1.0,0,0,0,0,0,1,0,3.0,5
24.9,30.0,24.6,480.0,1.0,0,0,0,0,0,1,0,3.0,6
24.9,30.0,24.6,486.0,1.0,0,0,0,0,0,1,0,3.0,6
24.8,30.0,24.5,492.0,1.0,0,0,0,0,0,1,0,3.0,7
24.8,30.0,24.5,496.0,1.0,0,0,0,0,0,1,0,3.0,7
24.9,30.0,24.6,487.0,1.0,0,0,0,0,0,1,0,3.0,8
24.9,29.0,24.4,488.0,2.0,0,0,0,0,0,1,0,2.0,8
24.9,29.0,24.4,497.0,5.0,0,0,0,0,0,1,0,2.0,9
24.9,29.0,24.4,486.0,13.0,0,0,0,0,0,1,0,3.0,9
24.9,29.0,24.4,482.0,16.0,0,0,0,0,0,1,0,3.0,10
24.9,29.0,24.4,484.0,22.0,0,0,0,0,0,1,0,4.0,10
24.9,29.0,24.4,495.0,32.0,0,0,0,0,0,1,0,3.0,11
25.0,29.0,24.5,490.0,22.0,0,0,0,0,0,1,0,3.0,11
24.9,28.0,24.2,469.0,32.0,0,0,0,0,0,1,0,3.0,12
25.0,28.0,24.4,480.0,37.0,0,0,0,0,0,1,0,3.0,12
25.0,28.0,24.4,486.0,23.0,0,0,0,0,0,1,0,3.0,13
24.9,28.0,24.2,474.0,15.0,0,0,0,0,0,1,0,3.0,13
25.0,28.0,24.4,479.0,18.0,0,0,0,0,0,1,0,3.0,14
25.0,28.0,24.4,475.0,15.0,0,0,0,0,0,1,0,3.0,14
24.9,28.0,24.2,475.0,10.0,0,0,0,0,0,1,0,2.0,15
24.9,27.0,24.1,478.0,3.0,0,0,0,0,0,1,0,3.0,15
24.8,28.0,24.1,479.0,3.0,0,0,0,0,0,1,0,3.0,16
24.9,27.0,24.1,470.0,2.0,0,0,0,0,0,1,0,3.0,16
24.8,27.0,23.9,479.0,1.0,0,0,0,0,0,1,0,2.0,17
24.8,28.0,24.1,485.0,1.0,0,0,0,0,0,1,0,3.0,17
24.8,27.0,23.9,488.0,1.0,0,0,0,0,0,1,0,2.0,18
24.8,27.0,23.9,478.0,1.0,0,0,0,0,0,1,0,2.0,18
24.9,27.0,24.1,482.0,1.0,0,0,0,0,0,1,0,3.0,19
24.9,27.0,24.1,493.0,1.0,0,0,0,0,0,1,0,4.0,19
24.9,27.0,24.1,499.0,1.0,0,0,0,0,0,1,0,2.0,20
24.9,27.0,24.1,496.0,1.0,0,0,0,0,0,1,0,3.0,20
24.8,28.0,24.1,488.0,1.0,0,0,0,0,0,1,0,3.0,21
24.8,28.0,24.1,482.0,1.0,0,0,0,0,0,1,0,4.0,21
24.8,27.0,23.9,507.0,1.0,0,0,0,0,0,1,0,2.0,22
24.9,27.0,24.1,487.0,1.0,0,0,0,0,0,1,0,2.0,22
24.8,27.0,23.9,489.0,1.0,0,0,0,0,0,1,0,2.0,23
24.8,27.0,23.9,485.0,1.0,0,0,0,0,0,1,0,2.0,23
24.8,27.0,23.9,476.0,1.0,0,0,0,0,0,0,1,2.0,0
24.8,27.0,23.9,482.0,1.0,0,0,0,0,0,0,1,3.0,0
24.8,27.0,23.9,482.0,1.0,0,0,0,0,0,0,1,2.0,1
24.8,27.0,23.9,488.0,1.0,0,0,0,0,0,0,1,2.0,1
24.7,27.0,23.8,484.0,1.0,0,0,0,0,0,0,1,1.0,2
24.7,27.0,23.8,487.0,1.0,0,0,0,0,0,0,1,2.0,2
24.7,27.0,23.8,480.0,1.0,0,0,0,0,0,0,1,2.0,3
24.7,28.0,24.0,483.0,1.0,0,0,0,0,0,0,1,2.0,3
24.7,28.0,24.0,469.0,1.0,0,0,0,0,0,0,1,2.0,4
24.7,28.0,24.0,480.0,1.0,0,0,0,0,0,0,1,2.0,4
24.7,28.0,24.0,479.0,1.0,0,0,0,0,0,0,1,2.0,5
24.7,27.0,23.8,468.0,1.0,0,0,0,0,0,0,1,2.0,5
24.6,27.0,23.7,466.0,1.0,0,0,0,0,0,0,1,2.0,6
24.6,27.0,23.7,481.0,1.0,0,0,0,0,0,0,1,3.0,6
24.6,27.0,23.7,481.0,1.0,0,0,0,0,0,0,1,2.0,7
24.6,27.0,23.7,481.0,1.0,0,0,0,0,0,0,1,3.0,7
24.6,27.0,23.7,469.0,1.0,0,0,0,0,0,0,1,2.0,8
24.5,27.0,23.5,479.0,2.0,0,0,0,0,0,0,1,2.0,8
